phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
baseline,https://agents.kujolang.ai/404.html,templates/404.html,404,404,,false,"noindex,follow",,,Page Not Found | Kujo Agents,28,Page not found,14,Agent not found,h1:Agent not found,56,en,,,Robert DeVore,False,,0,14,5,0,not fully probed,2,0,0,1,false,False,false,false,cdee7b0ad4f7ad5c3af076768338404e4d087c545ff10c86dcf3961249d895ed,
baseline,https://agents.kujolang.ai/agents/editor-in-chief/,content/agents/editor-in-chief.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/editor-in-chief/,200,Editor-in-Chief | Kujo Publishing House | Kujo Agents,53,"Own editorial judgment, point of view, intellectual ambition, and the final editorial recommendation before human approval.",123,Editor-in-Chief,h1:Editor-in-Chief | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,504,en,,2026-08-14,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,2079524a89fd5d380130cc7ded6dd28a03d8fc769ab351605a5b7d36e2dfed41,
baseline,https://agents.kujolang.ai/agents/editorial-strategy-director/,content/agents/editorial-strategy-director.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/editorial-strategy-director/,200,Editorial Strategy Director | Kujo Publishing House | Kujo Agents,65,"Turn organizational goals into editorial theses, campaign architectures, audience journeys, franchises, and portfolio choices.",126,Editorial Strategy Director,h1:Editorial Strategy Director | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,537,en,,2026-08-14,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,6eda7f2ca030609b4f74be6fcf41adeeb6e6817ed2ec7317f45773712344d28a,
baseline,https://agents.kujolang.ai/agents/features-writer/,content/agents/features-writer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/features-writer/,200,Features Writer | Kujo Publishing House | Kujo Agents,53,"Write essays, features, arguments, profiles, case-led narratives, and long-form thought leadership with a distinctive and defensible point of view.",147,Features Writer,h1:Features Writer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,535,en,,2026-08-14,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,7f6dba83f09ef77aecd555c9b9dc8a726d6098330702a854edb8ea5ea8c00a77,
baseline,https://agents.kujolang.ai/agents/franchise-adaptation-editor/,content/agents/franchise-adaptation-editor.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/franchise-adaptation-editor/,200,Franchise & Adaptation Editor | Kujo Publishing House | Kujo Agents,67,Extend approved primary work into durable editorial franchises and format-native derivatives without changing its claim boundary.,129,Franchise & Adaptation Editor,h1:Franchise & Adaptation Editor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,539,en,,2026-08-14,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,599a9ad806e364eee1e0dd8263c4427f9bdd373d633287f3eb1cb7b69debcdaa,
baseline,https://agents.kujolang.ai/agents/frontend-developer/,content/agents/frontend-developer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/frontend-developer/,200,Frontend Developer | Kujo Chain of Command | Kujo Agents,56,"Implement user interfaces, interaction flows, responsive behavior, and browser-verifiable frontend changes.",107,Frontend Developer,h1:Frontend Developer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,391,en,,2026-08-08,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,379de8b9fd69511f951d874af96d1d72cc3179f3ea3e507ad15d702d10f9e508,
baseline,https://agents.kujolang.ai/agents/general-commander/,content/agents/general-commander.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/general-commander/,200,General Commander | Kujo Chain of Command | Kujo Agents,55,"Interpret broad missions, choose agent lanes, resolve cross-agent conflicts, synthesize final outcomes, and escalate unresolved risk.",133,General Commander,h1:General Commander | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,475,en,,2026-08-08,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,0788cccaba2ef29def4e177a688a196f8f0d239faa4ffd2bb428efb7ad7b9a1a,
baseline,https://agents.kujolang.ai/agents/,templates/page-agents.html,listing,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/,200,Agents | Kujo Agents,20,"Browse source-grounded Kujo agent contracts for planning, implementation, verification, research, security, and operations.",123,Agents,h1:Agents | h2:Chain of Command | h2:WebOps | h2:Publishing House,1892,en,,,Robert DeVore,True,CollectionPage;Organization,334,96,5,0,not fully probed,81,0,0,1,false,True,false,false,318f6c99c63744aca1333de40902f07fbf7fe41a12f4da0d6df1626eba77e365,
baseline,https://agents.kujolang.ai/agents/indexation-analyst/,content/agents/indexation-analyst.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/indexation-analyst/,200,Indexation Analyst | Kujo WebOps | Kujo Agents,46,Distinguish local crawlability and indexability from provider-confirmed search-engine index state.,98,Indexation Analyst,h1:Indexation Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,580,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,12f43bdd6f2f6353f0b90138027663c771c8158d382eadc4ab4b2ed232487189,
baseline,https://agents.kujolang.ai/agents/information-architecture-auditor/,content/agents/information-architecture-auditor.md,agent,200,503,false,"default index,follow",https://agents.kujolang.ai/agents/information-architecture-auditor/,200,Information Architecture Auditor | Kujo WebOps | Kujo Agents,60,"Review navigation, hierarchy, categories, tags, breadcrumbs, clusters, URLs, depth, discoverability, and orphaning.",115,Information Architecture Auditor,h1:Information Architecture Auditor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,597,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,5c8d07bbd794779b81a4de2dd66df3bbafeea30bfe6c57e9b289c40d7484362b,
baseline,https://agents.kujolang.ai/agents/integration-engineer/,content/agents/integration-engineer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/integration-engineer/,200,Integration Engineer | Kujo Chain of Command | Kujo Agents,58,"Connect GitHub/GitLab, MCP, CI, external services, deployment systems, telemetry, provider adapters, and workflow orchestration boundaries.",139,Integration Engineer,h1:Integration Engineer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,362,en,,2026-07-18,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,b9e3f6b9e5a162e83d67cf649c34d0582fbf6f23cc7fdfac386817fd90a3d4ab,
baseline,https://agents.kujolang.ai/agents/internal-link-specialist/,content/agents/internal-link-specialist.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/internal-link-specialist/,200,Internal Link Specialist | Kujo WebOps | Kujo Agents,52,"Find and, under explicit ACT authority, apply contextually useful internal links supported by content relationships.",116,Internal Link Specialist,h1:Internal Link Specialist | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,610,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,abdb38bc29889d2f8a26d9a937ef6849fbfa18414a7e88b2bd75c0cb0858cc4c,
baseline,https://agents.kujolang.ai/agents/issue-hygiene-worker/,content/agents/issue-hygiene-worker.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/issue-hygiene-worker/,200,Issue Hygiene Worker | Kujo Chain of Command | Kujo Agents,58,"Check explicitly assigned issue hygiene conditions such as duplicates, stale status, labels, milestones, or missing reproduction details.",137,Issue Hygiene Worker,h1:Issue Hygiene Worker | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,324,en,,2026-07-05,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,04233e804f6b4a32351dfb56d9d5a052ceda9aa0af6be6277264fde0de6252dd,
baseline,https://agents.kujolang.ai/agents/keyword-opportunity-analyst/,content/agents/keyword-opportunity-analyst.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/keyword-opportunity-analyst/,200,Keyword Opportunity Analyst | Kujo WebOps | Kujo Agents,55,"Identify query opportunities from measured site data, optional third-party estimates, public research, and current site coverage.",129,Keyword Opportunity Analyst,h1:Keyword Opportunity Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,610,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,1e1fc3329cdd536947f161853be4ca20347015eb8bca90f0b6ca1d3323bec6ba,
baseline,https://agents.kujolang.ai/agents/link-health-auditor/,content/agents/link-health-auditor.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/link-health-auditor/,200,Link Health Auditor | Kujo WebOps | Kujo Agents,47,"Analyze broken internal and outbound links, redirect chains, malformed destinations, and unexpected targets.",108,Link Health Auditor,h1:Link Health Auditor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,600,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,1751ccf17d8c685f11044a266582d416c7f1683e7a444fb63ba687dd1e23413c,
baseline,https://agents.kujolang.ai/agents/lint-runner/,content/agents/lint-runner.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/lint-runner/,200,Lint Runner | Kujo Chain of Command | Kujo Agents,49,"Run explicit lint, format-check, static-check, or compile-check commands and report exact results.",98,Lint Runner,h1:Lint Runner | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,282,en,,2026-07-05,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,79c9d220f88fc451ef97032a939a30ed3bf38abc009fefb34d2b2a9a92cc20e5,
baseline,https://agents.kujolang.ai/agents/managing-editor/,content/agents/managing-editor.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/managing-editor/,200,Managing Editor | Kujo Publishing House | Kujo Agents,53,"Operate the house queue, assignments, dependencies, handoffs, deadlines, review states, and human review surface.",113,Managing Editor,h1:Managing Editor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,512,en,,2026-08-14,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,2db91586e28e8355cc88eedf1223a15e8238ae9bbdfbd4d4e6c72ba1effa6e7e,
baseline,https://agents.kujolang.ai/agents/metadata-auditor/,content/agents/metadata-auditor.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/metadata-auditor/,200,Metadata Auditor | Kujo WebOps | Kujo Agents,44,"Audit titles, descriptions, canonicals, robots, Open Graph, social, article metadata, duplication, and missing fields.",118,Metadata Auditor,h1:Metadata Auditor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,594,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,cd8b9a108117a7efde3eeb660519a6d734b34038cb3e84840a0aeff1373973d6,
baseline,https://agents.kujolang.ai/agents/newsletter-editor/,content/agents/newsletter-editor.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/newsletter-editor/,200,Newsletter Editor | Kujo Publishing House | Kujo Agents,55,"Shape newsletter issues, recurring sections, subject lines, preview text, pacing, calls to action, and email-platform-ready packages.",133,Newsletter Editor,h1:Newsletter Editor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,521,en,,2026-08-14,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,44a657695a69bb83225f242102ffb7a6f42f540423871ca1ed4ae3afdd105726,
baseline,https://agents.kujolang.ai/agents/performance-analyst/,content/agents/performance-analyst.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/performance-analyst/,200,Performance Analyst | Kujo WebOps | Kujo Agents,47,Track lab and real-user field performance as distinct evidence classes and compare them longitudinally.,103,Performance Analyst,h1:Performance Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,598,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,05b78aa3b43ae172f07ee46bee4a4c1b4398590c9ae473b9c39cb06cc217c04f,
baseline,https://agents.kujolang.ai/agents/planner/,content/agents/planner.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/planner/,200,Planner | Kujo Chain of Command | Kujo Agents,45,"Convert goals into milestones, tasks, sequencing, dependencies, acceptance criteria, and verification plans.",108,Planner,h1:Planner | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,319,en,,2026-07-05,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,04308ce562074e7f1f3f0d6dbcbfd8710411bf4de00b72fcaeb69c0aff517b07,
baseline,https://agents.kujolang.ai/agents/product-strategist/,content/agents/product-strategist.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/product-strategist/,200,Product Strategist | Kujo Chain of Command | Kujo Agents,56,"Own user value, roadmap fit, feature framing, adoption assumptions, and ICP alignment.",86,Product Strategist,h1:Product Strategist | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,399,en,,2026-08-08,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,565f1be2f0682c408bde32f1b2b3a23fa61ecadc60b7e4853c2f313bb721fc9f,
baseline,https://agents.kujolang.ai/agents/production-editor/,content/agents/production-editor.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/production-editor/,200,Production Editor | Kujo Publishing House | Kujo Agents,55,"Assemble validated, versioned, reviewable content packages with manifests, checksums, source artifacts, assets, evidence, metadata, and approval requirements.",158,Production Editor,h1:Production Editor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,541,en,,2026-08-14,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,4b561cbb10b7c73ee77288d94a29beba3a84d81af50b0f508028b479c42d8bb0,
baseline,https://agents.kujolang.ai/agents/publisher/,content/agents/publisher.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/publisher/,200,Publisher | Kujo Publishing House | Kujo Agents,47,"Set the house charter, portfolio priorities, commercial posture, investment thresholds, and institutional standards without replacing human approval.",149,Publisher,h1:Publisher | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,528,en,,2026-08-14,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,5dbadfccda98f7e12cec04adf1f21f2b9584fe97cff6dddf72248b65f1f31720,
baseline,https://agents.kujolang.ai/agents/publishing-house/,,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/publishing-house/,200,Publishing House Agents | Kujo Agents,37,"A standalone editorial team for strategy, creative development, writing, independent review, production, and bounded publishing operations.",139,Publishing House,h1:Publishing House,621,en,,,Robert DeVore,True,CollectionPage;Organization,258,38,5,0,not fully probed,25,0,0,1,false,True,false,false,32e6cf0c33fb306fe4330a36f63757f8c679eb8b4dfbf99acb487ba6d9da1987,
baseline,https://agents.kujolang.ai/agents/publishing-operations-director/,content/agents/publishing-operations-director.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/publishing-operations-director/,200,Publishing Operations Director | Kujo Publishing House | Kujo Agents,68,"Publish or schedule only an explicitly approved artifact version through a bounded adapter, with preflight, idempotency, rollback awareness, and receipts.",154,Publishing Operations Director,h1:Publishing Operations Director | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,558,en,,2026-08-14,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,6f652192f0c94e08e2224008459554e4b12a3dcf0b63bc601c750155621c9d9e,
baseline,https://agents.kujolang.ai/agents/qa-lead/,content/agents/qa-lead.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/qa-lead/,200,QA Lead | Kujo Chain of Command | Kujo Agents,45,"Define test plans, evidence requirements, acceptance gates, and quality status for a change or release candidate.",113,QA Lead,h1:QA Lead | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,379,en,,2026-07-25,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,6fe8ee2c2204385aea9ae9b49b6ac006d38b38d8e61603c8c9edfbbe3643c797,
baseline,https://agents.kujolang.ai/agents/receipt-collector/,content/agents/receipt-collector.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/receipt-collector/,200,Receipt Collector | Kujo Chain of Command | Kujo Agents,55,"Capture command output, logs, RunLedger receipts, CaseFile bundles, Watchdog telemetry references, and evidence paths for auditability.",135,Receipt Collector,h1:Receipt Collector | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,353,en,,2026-08-01,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,94ce97e4a1f193ff9ab6f0f05d069ad472d37d4adb5c667917f3b5a31929d1b8,
baseline,https://agents.kujolang.ai/agents/release-verifier/,content/agents/release-verifier.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/release-verifier/,200,Release Verifier | Kujo Chain of Command | Kujo Agents,54,"Check release readiness, run or coordinate release gates, and report blockers before ship decisions.",100,Release Verifier,h1:Release Verifier | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,387,en,,2026-08-01,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,cc63dd35e64911709f1a693ab44c6c75400660deff80dc0645f3e67c2e2f9f05,
baseline,https://agents.kujolang.ai/agents/research-analyst/,content/agents/research-analyst.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/research-analyst/,200,Research Analyst | Kujo Chain of Command | Kujo Agents,54,"Gather repo, API, dependency, workflow, or technical context and separate confirmed facts from inference.",105,Research Analyst,h1:Research Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,392,en,,2026-08-08,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,c81a7960a197c26b3d3d8fa03f5c7800c3b3f92d52cb135df321b20c9976bc4f,
baseline,https://agents.kujolang.ai/agents/risk-officer/,content/agents/risk-officer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/risk-officer/,200,Risk Officer | Kujo Chain of Command | Kujo Agents,50,"Identify risk, security concerns, migration issues, release blockers, scope creep, and evidence gaps before or during work.",123,Risk Officer,h1:Risk Officer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,387,en,,2026-07-18,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,31e5fd1e57b627f84c0c21cb5e46058dfbdce87e1e3ee1998511d7a4de27f7dc,
baseline,https://agents.kujolang.ai/agents/routine-worker/,content/agents/routine-worker.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/routine-worker/,200,Routine Worker | Kujo Chain of Command | Kujo Agents,52,Run explicitly assigned local commands or scripts and report exact results without interpretation beyond simple status.,119,Routine Worker,h1:Routine Worker | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,347,en,,2026-07-18,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,5d0f62894d77f9ace75ed001e13928e495231c1ff5a7adce7060264dbd8d552e,
baseline,https://agents.kujolang.ai/agents/schema-auditor/,content/agents/schema-auditor.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/schema-auditor/,200,Schema Auditor | Kujo WebOps | Kujo Agents,42,"Review structured data validity, relevance, visible-content consistency, missing appropriate types, and obsolete patterns.",122,Schema Auditor,h1:Schema Auditor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,599,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,67624072054fd76f7c0bcd724b96d4fa9e7dfebcb0d2e519c76a335ac47136f7,
