phase,url,title,title_length,meta_description,description_length,h1_count,canonical,og_title,og_description,og_url,og_image,twitter_card,twitter_title,twitter_description,twitter_image,issues
after,https://agents.kujolang.ai/agents/integration-engineer/,Integration Engineer | Kujo Chain of Command | Kujo Agents,58,"Connect GitHub/GitLab, MCP, CI, external services, deployment systems, telemetry, provider adapters, and workflow orchestration boundaries.",139,1,https://agents.kujolang.ai/agents/integration-engineer/,Integration Engineer | Kujo Chain of Command,"Connect GitHub/GitLab, MCP, CI, external services, deployment systems, telemetry, provider adapters, and workflow orchestration boundaries.",https://agents.kujolang.ai/agents/integration-engineer/,https://agents.kujolang.ai/assets/images/social/integration-engineer.jpg,summary_large_image,Integration Engineer | Kujo Chain of Command,"Connect GitHub/GitLab, MCP, CI, external services, deployment systems, telemetry, provider adapters, and workflow orchestration boundaries.",https://agents.kujolang.ai/assets/images/social/integration-engineer.jpg,
after,https://agents.kujolang.ai/agents/internal-link-specialist/,Internal Link Specialist | Kujo WebOps | Kujo Agents,52,"Find and, under explicit ACT authority, apply contextually useful internal links supported by content relationships.",116,1,https://agents.kujolang.ai/agents/internal-link-specialist/,Internal Link Specialist | Kujo WebOps,"Find and, under explicit ACT authority, apply contextually useful internal links supported by content relationships.",https://agents.kujolang.ai/agents/internal-link-specialist/,https://agents.kujolang.ai/assets/images/social/internal-link-specialist.jpg,summary_large_image,Internal Link Specialist | Kujo WebOps,"Find and, under explicit ACT authority, apply contextually useful internal links supported by content relationships.",https://agents.kujolang.ai/assets/images/social/internal-link-specialist.jpg,
after,https://agents.kujolang.ai/agents/issue-hygiene-worker/,Issue Hygiene Worker | Kujo Chain of Command | Kujo Agents,58,"Check explicitly assigned issue hygiene conditions such as duplicates, stale status, labels, milestones, or missing reproduction details.",137,1,https://agents.kujolang.ai/agents/issue-hygiene-worker/,Issue Hygiene Worker | Kujo Chain of Command,"Check explicitly assigned issue hygiene conditions such as duplicates, stale status, labels, milestones, or missing reproduction details.",https://agents.kujolang.ai/agents/issue-hygiene-worker/,https://agents.kujolang.ai/assets/images/social/issue-hygiene-worker.jpg,summary_large_image,Issue Hygiene Worker | Kujo Chain of Command,"Check explicitly assigned issue hygiene conditions such as duplicates, stale status, labels, milestones, or missing reproduction details.",https://agents.kujolang.ai/assets/images/social/issue-hygiene-worker.jpg,
after,https://agents.kujolang.ai/agents/keyword-opportunity-analyst/,Keyword Opportunity Analyst | Kujo WebOps | Kujo Agents,55,"Identify query opportunities from measured site data, optional third-party estimates, public research, and current site coverage.",129,1,https://agents.kujolang.ai/agents/keyword-opportunity-analyst/,Keyword Opportunity Analyst | Kujo WebOps,"Identify query opportunities from measured site data, optional third-party estimates, public research, and current site coverage.",https://agents.kujolang.ai/agents/keyword-opportunity-analyst/,https://agents.kujolang.ai/assets/images/social/keyword-opportunity-analyst.jpg,summary_large_image,Keyword Opportunity Analyst | Kujo WebOps,"Identify query opportunities from measured site data, optional third-party estimates, public research, and current site coverage.",https://agents.kujolang.ai/assets/images/social/keyword-opportunity-analyst.jpg,
after,https://agents.kujolang.ai/agents/link-health-auditor/,Link Health Auditor | Kujo WebOps | Kujo Agents,47,"Analyze broken internal and outbound links, redirect chains, malformed destinations, and unexpected targets.",108,1,https://agents.kujolang.ai/agents/link-health-auditor/,Link Health Auditor | Kujo WebOps,"Analyze broken internal and outbound links, redirect chains, malformed destinations, and unexpected targets.",https://agents.kujolang.ai/agents/link-health-auditor/,https://agents.kujolang.ai/assets/images/social/link-health-auditor.jpg,summary_large_image,Link Health Auditor | Kujo WebOps,"Analyze broken internal and outbound links, redirect chains, malformed destinations, and unexpected targets.",https://agents.kujolang.ai/assets/images/social/link-health-auditor.jpg,
after,https://agents.kujolang.ai/agents/lint-runner/,Lint Runner | Kujo Chain of Command | Kujo Agents,49,"Run explicit lint, format-check, static-check, or compile-check commands and report exact results.",98,1,https://agents.kujolang.ai/agents/lint-runner/,Lint Runner | Kujo Chain of Command,"Run explicit lint, format-check, static-check, or compile-check commands and report exact results.",https://agents.kujolang.ai/agents/lint-runner/,https://agents.kujolang.ai/assets/images/social/lint-runner.jpg,summary_large_image,Lint Runner | Kujo Chain of Command,"Run explicit lint, format-check, static-check, or compile-check commands and report exact results.",https://agents.kujolang.ai/assets/images/social/lint-runner.jpg,
after,https://agents.kujolang.ai/agents/managing-editor/,Managing Editor | Kujo Publishing House | Kujo Agents,53,"Operate the house queue, assignments, dependencies, handoffs, deadlines, review states, and human review surface.",113,1,https://agents.kujolang.ai/agents/managing-editor/,Managing Editor | Kujo Publishing House,"Operate the house queue, assignments, dependencies, handoffs, deadlines, review states, and human review surface.",https://agents.kujolang.ai/agents/managing-editor/,https://agents.kujolang.ai/assets/images/social/managing-editor.jpg,summary_large_image,Managing Editor | Kujo Publishing House,"Operate the house queue, assignments, dependencies, handoffs, deadlines, review states, and human review surface.",https://agents.kujolang.ai/assets/images/social/managing-editor.jpg,
after,https://agents.kujolang.ai/agents/metadata-auditor/,Metadata Auditor | Kujo WebOps | Kujo Agents,44,"Audit titles, descriptions, canonicals, robots, Open Graph, social, article metadata, duplication, and missing fields.",118,1,https://agents.kujolang.ai/agents/metadata-auditor/,Metadata Auditor | Kujo WebOps,"Audit titles, descriptions, canonicals, robots, Open Graph, social, article metadata, duplication, and missing fields.",https://agents.kujolang.ai/agents/metadata-auditor/,https://agents.kujolang.ai/assets/images/social/metadata-auditor.jpg,summary_large_image,Metadata Auditor | Kujo WebOps,"Audit titles, descriptions, canonicals, robots, Open Graph, social, article metadata, duplication, and missing fields.",https://agents.kujolang.ai/assets/images/social/metadata-auditor.jpg,
after,https://agents.kujolang.ai/agents/newsletter-editor/,Newsletter Editor | Kujo Publishing House | Kujo Agents,55,"Shape newsletter issues, recurring sections, subject lines, preview text, pacing, calls to action, and email-platform-ready packages.",133,1,https://agents.kujolang.ai/agents/newsletter-editor/,Newsletter Editor | Kujo Publishing House,"Shape newsletter issues, recurring sections, subject lines, preview text, pacing, calls to action, and email-platform-ready packages.",https://agents.kujolang.ai/agents/newsletter-editor/,https://agents.kujolang.ai/assets/images/social/newsletter-editor.jpg,summary_large_image,Newsletter Editor | Kujo Publishing House,"Shape newsletter issues, recurring sections, subject lines, preview text, pacing, calls to action, and email-platform-ready packages.",https://agents.kujolang.ai/assets/images/social/newsletter-editor.jpg,
after,https://agents.kujolang.ai/agents/performance-analyst/,Performance Analyst | Kujo WebOps | Kujo Agents,47,Track lab and real-user field performance as distinct evidence classes and compare them longitudinally.,103,1,https://agents.kujolang.ai/agents/performance-analyst/,Performance Analyst | Kujo WebOps,Track lab and real-user field performance as distinct evidence classes and compare them longitudinally.,https://agents.kujolang.ai/agents/performance-analyst/,https://agents.kujolang.ai/assets/images/social/performance-analyst.jpg,summary_large_image,Performance Analyst | Kujo WebOps,Track lab and real-user field performance as distinct evidence classes and compare them longitudinally.,https://agents.kujolang.ai/assets/images/social/performance-analyst.jpg,
after,https://agents.kujolang.ai/agents/planner/,Planner | Kujo Chain of Command | Kujo Agents,45,"Convert goals into milestones, tasks, sequencing, dependencies, acceptance criteria, and verification plans.",108,1,https://agents.kujolang.ai/agents/planner/,Planner | Kujo Chain of Command,"Convert goals into milestones, tasks, sequencing, dependencies, acceptance criteria, and verification plans.",https://agents.kujolang.ai/agents/planner/,https://agents.kujolang.ai/assets/images/social/planner.jpg,summary_large_image,Planner | Kujo Chain of Command,"Convert goals into milestones, tasks, sequencing, dependencies, acceptance criteria, and verification plans.",https://agents.kujolang.ai/assets/images/social/planner.jpg,
after,https://agents.kujolang.ai/agents/product-strategist/,Product Strategist | Kujo Chain of Command | Kujo Agents,56,"Own user value, roadmap fit, feature framing, adoption assumptions, and ICP alignment.",86,1,https://agents.kujolang.ai/agents/product-strategist/,Product Strategist | Kujo Chain of Command,"Own user value, roadmap fit, feature framing, adoption assumptions, and ICP alignment.",https://agents.kujolang.ai/agents/product-strategist/,https://agents.kujolang.ai/assets/images/social/product-strategist.jpg,summary_large_image,Product Strategist | Kujo Chain of Command,"Own user value, roadmap fit, feature framing, adoption assumptions, and ICP alignment.",https://agents.kujolang.ai/assets/images/social/product-strategist.jpg,
after,https://agents.kujolang.ai/agents/production-editor/,Production Editor | Kujo Publishing House | Kujo Agents,55,"Assemble validated, versioned, reviewable content packages with manifests, checksums, source artifacts, assets, evidence, metadata, and approval requirements.",158,1,https://agents.kujolang.ai/agents/production-editor/,Production Editor | Kujo Publishing House,"Assemble validated, versioned, reviewable content packages with manifests, checksums, source artifacts, assets, evidence, metadata, and approval requirements.",https://agents.kujolang.ai/agents/production-editor/,https://agents.kujolang.ai/assets/images/social/production-editor.jpg,summary_large_image,Production Editor | Kujo Publishing House,"Assemble validated, versioned, reviewable content packages with manifests, checksums, source artifacts, assets, evidence, metadata, and approval requirements.",https://agents.kujolang.ai/assets/images/social/production-editor.jpg,
after,https://agents.kujolang.ai/agents/publisher/,Publisher | Kujo Publishing House | Kujo Agents,47,"Set the house charter, portfolio priorities, commercial posture, investment thresholds, and institutional standards without replacing human approval.",149,1,https://agents.kujolang.ai/agents/publisher/,Publisher | Kujo Publishing House,"Set the house charter, portfolio priorities, commercial posture, investment thresholds, and institutional standards without replacing human approval.",https://agents.kujolang.ai/agents/publisher/,https://agents.kujolang.ai/assets/images/social/publisher.jpg,summary_large_image,Publisher | Kujo Publishing House,"Set the house charter, portfolio priorities, commercial posture, investment thresholds, and institutional standards without replacing human approval.",https://agents.kujolang.ai/assets/images/social/publisher.jpg,
after,https://agents.kujolang.ai/agents/publishing-house/,Publishing House Agents | Kujo Agents,37,"A standalone editorial team for strategy, creative development, writing, independent review, production, and bounded publishing operations.",139,1,https://agents.kujolang.ai/agents/publishing-house/,Publishing House Agents,"A standalone editorial team for strategy, creative development, writing, independent review, production, and bounded publishing operations.",https://agents.kujolang.ai/agents/publishing-house/,https://agents.kujolang.ai/assets/images/social/agents-publishing-house.jpg,summary_large_image,Publishing House Agents,"A standalone editorial team for strategy, creative development, writing, independent review, production, and bounded publishing operations.",https://agents.kujolang.ai/assets/images/social/agents-publishing-house.jpg,
after,https://agents.kujolang.ai/agents/publishing-operations-director/,Publishing Operations Director | Kujo Publishing House | Kujo Agents,68,"Publish or schedule only an explicitly approved artifact version through a bounded adapter, with preflight, idempotency, rollback awareness, and receipts.",154,1,https://agents.kujolang.ai/agents/publishing-operations-director/,Publishing Operations Director | Kujo Publishing House,"Publish or schedule only an explicitly approved artifact version through a bounded adapter, with preflight, idempotency, rollback awareness, and receipts.",https://agents.kujolang.ai/agents/publishing-operations-director/,https://agents.kujolang.ai/assets/images/social/publishing-operations-director.jpg,summary_large_image,Publishing Operations Director | Kujo Publishing House,"Publish or schedule only an explicitly approved artifact version through a bounded adapter, with preflight, idempotency, rollback awareness, and receipts.",https://agents.kujolang.ai/assets/images/social/publishing-operations-director.jpg,
after,https://agents.kujolang.ai/agents/qa-lead/,QA Lead | Kujo Chain of Command | Kujo Agents,45,"Define test plans, evidence requirements, acceptance gates, and quality status for a change or release candidate.",113,1,https://agents.kujolang.ai/agents/qa-lead/,QA Lead | Kujo Chain of Command,"Define test plans, evidence requirements, acceptance gates, and quality status for a change or release candidate.",https://agents.kujolang.ai/agents/qa-lead/,https://agents.kujolang.ai/assets/images/social/qa-lead.jpg,summary_large_image,QA Lead | Kujo Chain of Command,"Define test plans, evidence requirements, acceptance gates, and quality status for a change or release candidate.",https://agents.kujolang.ai/assets/images/social/qa-lead.jpg,
after,https://agents.kujolang.ai/agents/receipt-collector/,Receipt Collector | Kujo Chain of Command | Kujo Agents,55,"Capture command output, logs, RunLedger receipts, CaseFile bundles, Watchdog telemetry references, and evidence paths for auditability.",135,1,https://agents.kujolang.ai/agents/receipt-collector/,Receipt Collector | Kujo Chain of Command,"Capture command output, logs, RunLedger receipts, CaseFile bundles, Watchdog telemetry references, and evidence paths for auditability.",https://agents.kujolang.ai/agents/receipt-collector/,https://agents.kujolang.ai/assets/images/social/receipt-collector.jpg,summary_large_image,Receipt Collector | Kujo Chain of Command,"Capture command output, logs, RunLedger receipts, CaseFile bundles, Watchdog telemetry references, and evidence paths for auditability.",https://agents.kujolang.ai/assets/images/social/receipt-collector.jpg,
after,https://agents.kujolang.ai/agents/release-verifier/,Release Verifier | Kujo Chain of Command | Kujo Agents,54,"Check release readiness, run or coordinate release gates, and report blockers before ship decisions.",100,1,https://agents.kujolang.ai/agents/release-verifier/,Release Verifier | Kujo Chain of Command,"Check release readiness, run or coordinate release gates, and report blockers before ship decisions.",https://agents.kujolang.ai/agents/release-verifier/,https://agents.kujolang.ai/assets/images/social/release-verifier.jpg,summary_large_image,Release Verifier | Kujo Chain of Command,"Check release readiness, run or coordinate release gates, and report blockers before ship decisions.",https://agents.kujolang.ai/assets/images/social/release-verifier.jpg,
after,https://agents.kujolang.ai/agents/research-analyst/,Research Analyst | Kujo Chain of Command | Kujo Agents,54,"Gather repo, API, dependency, workflow, or technical context and separate confirmed facts from inference.",105,1,https://agents.kujolang.ai/agents/research-analyst/,Research Analyst | Kujo Chain of Command,"Gather repo, API, dependency, workflow, or technical context and separate confirmed facts from inference.",https://agents.kujolang.ai/agents/research-analyst/,https://agents.kujolang.ai/assets/images/social/research-analyst.jpg,summary_large_image,Research Analyst | Kujo Chain of Command,"Gather repo, API, dependency, workflow, or technical context and separate confirmed facts from inference.",https://agents.kujolang.ai/assets/images/social/research-analyst.jpg,
after,https://agents.kujolang.ai/agents/risk-officer/,Risk Officer | Kujo Chain of Command | Kujo Agents,50,"Identify risk, security concerns, migration issues, release blockers, scope creep, and evidence gaps before or during work.",123,1,https://agents.kujolang.ai/agents/risk-officer/,Risk Officer | Kujo Chain of Command,"Identify risk, security concerns, migration issues, release blockers, scope creep, and evidence gaps before or during work.",https://agents.kujolang.ai/agents/risk-officer/,https://agents.kujolang.ai/assets/images/social/risk-officer.jpg,summary_large_image,Risk Officer | Kujo Chain of Command,"Identify risk, security concerns, migration issues, release blockers, scope creep, and evidence gaps before or during work.",https://agents.kujolang.ai/assets/images/social/risk-officer.jpg,
after,https://agents.kujolang.ai/agents/routine-worker/,Routine Worker | Kujo Chain of Command | Kujo Agents,52,Run explicitly assigned local commands or scripts and report exact results without interpretation beyond simple status.,119,1,https://agents.kujolang.ai/agents/routine-worker/,Routine Worker | Kujo Chain of Command,Run explicitly assigned local commands or scripts and report exact results without interpretation beyond simple status.,https://agents.kujolang.ai/agents/routine-worker/,https://agents.kujolang.ai/assets/images/social/routine-worker.jpg,summary_large_image,Routine Worker | Kujo Chain of Command,Run explicitly assigned local commands or scripts and report exact results without interpretation beyond simple status.,https://agents.kujolang.ai/assets/images/social/routine-worker.jpg,
after,https://agents.kujolang.ai/agents/schema-auditor/,Schema Auditor | Kujo WebOps | Kujo Agents,42,"Review structured data validity, relevance, visible-content consistency, missing appropriate types, and obsolete patterns.",122,1,https://agents.kujolang.ai/agents/schema-auditor/,Schema Auditor | Kujo WebOps,"Review structured data validity, relevance, visible-content consistency, missing appropriate types, and obsolete patterns.",https://agents.kujolang.ai/agents/schema-auditor/,https://agents.kujolang.ai/assets/images/social/schema-auditor.jpg,summary_large_image,Schema Auditor | Kujo WebOps,"Review structured data validity, relevance, visible-content consistency, missing appropriate types, and obsolete patterns.",https://agents.kujolang.ai/assets/images/social/schema-auditor.jpg,
after,https://agents.kujolang.ai/agents/search-performance-analyst/,Search Performance Analyst | Kujo WebOps | Kujo Agents,54,"Analyze longitudinal measured impressions, clicks, CTR, position, query movement, page movement, and query/page relationships.",126,1,https://agents.kujolang.ai/agents/search-performance-analyst/,Search Performance Analyst | Kujo WebOps,"Analyze longitudinal measured impressions, clicks, CTR, position, query movement, page movement, and query/page relationships.",https://agents.kujolang.ai/agents/search-performance-analyst/,https://agents.kujolang.ai/assets/images/social/search-performance-analyst.jpg,summary_large_image,Search Performance Analyst | Kujo WebOps,"Analyze longitudinal measured impressions, clicks, CTR, position, query movement, page movement, and query/page relationships.",https://agents.kujolang.ai/assets/images/social/search-performance-analyst.jpg,
after,https://agents.kujolang.ai/agents/search-submission-operator/,Search Submission Operator | Kujo WebOps | Kujo Agents,54,Submit authorized URLs or sitemaps through supported providers and preserve auditable receipts without promising indexing.,122,1,https://agents.kujolang.ai/agents/search-submission-operator/,Search Submission Operator | Kujo WebOps,Submit authorized URLs or sitemaps through supported providers and preserve auditable receipts without promising indexing.,https://agents.kujolang.ai/agents/search-submission-operator/,https://agents.kujolang.ai/assets/images/social/search-submission-operator.jpg,summary_large_image,Search Submission Operator | Kujo WebOps,Submit authorized URLs or sitemaps through supported providers and preserve auditable receipts without promising indexing.,https://agents.kujolang.ai/assets/images/social/search-submission-operator.jpg,
after,https://agents.kujolang.ai/agents/search-web-standards-watch/,Search & Web Standards Watch | Kujo WebOps | Kujo Agents,56,"Monitor authoritative search, structured-data, indexing, analytics, browser, AI-search, and web-specification changes.",118,1,https://agents.kujolang.ai/agents/search-web-standards-watch/,Search & Web Standards Watch | Kujo WebOps,"Monitor authoritative search, structured-data, indexing, analytics, browser, AI-search, and web-specification changes.",https://agents.kujolang.ai/agents/search-web-standards-watch/,https://agents.kujolang.ai/assets/images/social/search-web-standards-watch.jpg,summary_large_image,Search & Web Standards Watch | Kujo WebOps,"Monitor authoritative search, structured-data, indexing, analytics, browser, AI-search, and web-specification changes.",https://agents.kujolang.ai/assets/images/social/search-web-standards-watch.jpg,
after,https://agents.kujolang.ai/agents/security-reviewer/,Security Reviewer | Kujo Chain of Command | Kujo Agents,55,"Review secrets, auth, host effects, path boundaries, network exposure, unsafe commands, dependency risk, and sensitive artifacts.",129,1,https://agents.kujolang.ai/agents/security-reviewer/,Security Reviewer | Kujo Chain of Command,"Review secrets, auth, host effects, path boundaries, network exposure, unsafe commands, dependency risk, and sensitive artifacts.",https://agents.kujolang.ai/agents/security-reviewer/,https://agents.kujolang.ai/assets/images/social/security-reviewer.jpg,summary_large_image,Security Reviewer | Kujo Chain of Command,"Review secrets, auth, host effects, path boundaries, network exposure, unsafe commands, dependency risk, and sensitive artifacts.",https://agents.kujolang.ai/assets/images/social/security-reviewer.jpg,
after,https://agents.kujolang.ai/agents/seo-auditor/,SEO Auditor | Kujo WebOps | Kujo Agents,39,Synthesize specialist WebOps SEO evidence into a periodic prioritized assessment without reimplementing each specialty.,119,1,https://agents.kujolang.ai/agents/seo-auditor/,SEO Auditor | Kujo WebOps,Synthesize specialist WebOps SEO evidence into a periodic prioritized assessment without reimplementing each specialty.,https://agents.kujolang.ai/agents/seo-auditor/,https://agents.kujolang.ai/assets/images/social/seo-auditor.jpg,summary_large_image,SEO Auditor | Kujo WebOps,Synthesize specialist WebOps SEO evidence into a periodic prioritized assessment without reimplementing each specialty.,https://agents.kujolang.ai/assets/images/social/seo-auditor.jpg,
after,https://agents.kujolang.ai/agents/site-qa-operator/,Site QA Operator | Kujo WebOps | Kujo Agents,44,"Determine whether the deployed site actually loads, links, renders, and behaves sanely using crawl and browser evidence.",120,1,https://agents.kujolang.ai/agents/site-qa-operator/,Site QA Operator | Kujo WebOps,"Determine whether the deployed site actually loads, links, renders, and behaves sanely using crawl and browser evidence.",https://agents.kujolang.ai/agents/site-qa-operator/,https://agents.kujolang.ai/assets/images/social/site-qa-operator.jpg,summary_large_image,Site QA Operator | Kujo WebOps,"Determine whether the deployed site actually loads, links, renders, and behaves sanely using crawl and browser evidence.",https://agents.kujolang.ai/assets/images/social/site-qa-operator.jpg,
after,https://agents.kujolang.ai/agents/sitrep-agent/,SITREP Agent | Kujo Chain of Command | Kujo Agents,50,"Produce short status reports, current-state summaries, and handoff snapshots from available evidence.",101,1,https://agents.kujolang.ai/agents/sitrep-agent/,SITREP Agent | Kujo Chain of Command,"Produce short status reports, current-state summaries, and handoff snapshots from available evidence.",https://agents.kujolang.ai/agents/sitrep-agent/,https://agents.kujolang.ai/assets/images/social/sitrep-agent.jpg,summary_large_image,SITREP Agent | Kujo Chain of Command,"Produce short status reports, current-state summaries, and handoff snapshots from available evidence.",https://agents.kujolang.ai/assets/images/social/sitrep-agent.jpg,
after,https://agents.kujolang.ai/agents/social-community-editor/,Social & Community Editor | Kujo Publishing House | Kujo Agents,63,"Create platform-native social posts, threads, prompts, replies, and community packages that invite useful participation without flattening the source.",150,1,https://agents.kujolang.ai/agents/social-community-editor/,Social & Community Editor | Kujo Publishing House,"Create platform-native social posts, threads, prompts, replies, and community packages that invite useful participation without flattening the source.",https://agents.kujolang.ai/agents/social-community-editor/,https://agents.kujolang.ai/assets/images/social/social-community-editor.jpg,summary_large_image,Social & Community Editor | Kujo Publishing House,"Create platform-native social posts, threads, prompts, replies, and community packages that invite useful participation without flattening the source.",https://agents.kujolang.ai/assets/images/social/social-community-editor.jpg,
after,https://agents.kujolang.ai/agents/spec-writer/,Spec Writer | Kujo Chain of Command | Kujo Agents,49,"Create and maintain task contracts with scope, acceptance criteria, eval requirements, risks, dependencies, and review expectations.",132,1,https://agents.kujolang.ai/agents/spec-writer/,Spec Writer | Kujo Chain of Command,"Create and maintain task contracts with scope, acceptance criteria, eval requirements, risks, dependencies, and review expectations.",https://agents.kujolang.ai/agents/spec-writer/,https://agents.kujolang.ai/assets/images/social/spec-writer.jpg,summary_large_image,Spec Writer | Kujo Chain of Command,"Create and maintain task contracts with scope, acceptance criteria, eval requirements, risks, dependencies, and review expectations.",https://agents.kujolang.ai/assets/images/social/spec-writer.jpg,
after,https://agents.kujolang.ai/agents/standards-evidence-editor/,Standards & Evidence Editor | Kujo Publishing House | Kujo Agents,65,"Independently verify claims, sources, quotations, attribution, disclosures, rights, privacy, product status, and evidence classifications.",138,1,https://agents.kujolang.ai/agents/standards-evidence-editor/,Standards & Evidence Editor | Kujo Publishing House,"Independently verify claims, sources, quotations, attribution, disclosures, rights, privacy, product status, and evidence classifications.",https://agents.kujolang.ai/agents/standards-evidence-editor/,https://agents.kujolang.ai/assets/images/social/standards-evidence-editor.jpg,summary_large_image,Standards & Evidence Editor | Kujo Publishing House,"Independently verify claims, sources, quotations, attribution, disclosures, rights, privacy, product status, and evidence classifications.",https://agents.kujolang.ai/assets/images/social/standards-evidence-editor.jpg,
after,https://agents.kujolang.ai/agents/systems-architect/,Systems Architect | Kujo Chain of Command | Kujo Agents,55,"Own architecture, module boundaries, platform decisions, runtime tradeoffs, and long-term technical coherence.",110,1,https://agents.kujolang.ai/agents/systems-architect/,Systems Architect | Kujo Chain of Command,"Own architecture, module boundaries, platform decisions, runtime tradeoffs, and long-term technical coherence.",https://agents.kujolang.ai/agents/systems-architect/,https://agents.kujolang.ai/assets/images/social/systems-architect.jpg,summary_large_image,Systems Architect | Kujo Chain of Command,"Own architecture, module boundaries, platform decisions, runtime tradeoffs, and long-term technical coherence.",https://agents.kujolang.ai/assets/images/social/systems-architect.jpg,
after,https://agents.kujolang.ai/agents/technical-editor-writer/,Technical Editor & Writer | Kujo Publishing House | Kujo Agents,63,"Create technical explanations, tutorials, workflow walkthroughs, code examples, and product narratives that remain reproducible and source-grounded.",148,1,https://agents.kujolang.ai/agents/technical-editor-writer/,Technical Editor & Writer | Kujo Publishing House,"Create technical explanations, tutorials, workflow walkthroughs, code examples, and product narratives that remain reproducible and source-grounded.",https://agents.kujolang.ai/agents/technical-editor-writer/,https://agents.kujolang.ai/assets/images/social/technical-editor-writer.jpg,summary_large_image,Technical Editor & Writer | Kujo Publishing House,"Create technical explanations, tutorials, workflow walkthroughs, code examples, and product narratives that remain reproducible and source-grounded.",https://agents.kujolang.ai/assets/images/social/technical-editor-writer.jpg,
after,https://agents.kujolang.ai/agents/technical-seo-auditor/,Technical SEO Auditor | Kujo WebOps | Kujo Agents,49,"Audit deterministic crawl, canonical, redirect, metadata, structured-data, internal-link, and indexability conditions.",118,1,https://agents.kujolang.ai/agents/technical-seo-auditor/,Technical SEO Auditor | Kujo WebOps,"Audit deterministic crawl, canonical, redirect, metadata, structured-data, internal-link, and indexability conditions.",https://agents.kujolang.ai/agents/technical-seo-auditor/,https://agents.kujolang.ai/assets/images/social/technical-seo-auditor.jpg,summary_large_image,Technical SEO Auditor | Kujo WebOps,"Audit deterministic crawl, canonical, redirect, metadata, structured-data, internal-link, and indexability conditions.",https://agents.kujolang.ai/assets/images/social/technical-seo-auditor.jpg,
after,https://agents.kujolang.ai/agents/test-runner/,Test Runner | Kujo Chain of Command | Kujo Agents,49,"Run explicit test, eval, or smoke commands and report exact results.",68,1,https://agents.kujolang.ai/agents/test-runner/,Test Runner | Kujo Chain of Command,"Run explicit test, eval, or smoke commands and report exact results.",https://agents.kujolang.ai/agents/test-runner/,https://agents.kujolang.ai/assets/images/social/test-runner.jpg,summary_large_image,Test Runner | Kujo Chain of Command,"Run explicit test, eval, or smoke commands and report exact results.",https://agents.kujolang.ai/assets/images/social/test-runner.jpg,
after,https://agents.kujolang.ai/agents/tooling-developer/,Tooling Developer | Kujo Chain of Command | Kujo Agents,55,"Build or maintain CLI tools, scripts, local automation, developer workflows, and KUJO tool integrations.",104,1,https://agents.kujolang.ai/agents/tooling-developer/,Tooling Developer | Kujo Chain of Command,"Build or maintain CLI tools, scripts, local automation, developer workflows, and KUJO tool integrations.",https://agents.kujolang.ai/agents/tooling-developer/,https://agents.kujolang.ai/assets/images/social/tooling-developer.jpg,summary_large_image,Tooling Developer | Kujo Chain of Command,"Build or maintain CLI tools, scripts, local automation, developer workflows, and KUJO tool integrations.",https://agents.kujolang.ai/assets/images/social/tooling-developer.jpg,
after,https://agents.kujolang.ai/agents/trend-scout/,Trend Scout | Kujo WebOps | Kujo Agents,39,"Discover emerging domain topics, terminology, tools, questions, standards, and shifts without deciding editorial strategy alone.",128,1,https://agents.kujolang.ai/agents/trend-scout/,Trend Scout | Kujo WebOps,"Discover emerging domain topics, terminology, tools, questions, standards, and shifts without deciding editorial strategy alone.",https://agents.kujolang.ai/agents/trend-scout/,https://agents.kujolang.ai/assets/images/social/trend-scout.jpg,summary_large_image,Trend Scout | Kujo WebOps,"Discover emerging domain topics, terminology, tools, questions, standards, and shifts without deciding editorial strategy alone.",https://agents.kujolang.ai/assets/images/social/trend-scout.jpg,
after,https://agents.kujolang.ai/agents/triage-agent/,Triage Agent | Kujo Chain of Command | Kujo Agents,50,"Review flagged wrong outputs, stopped workflow states, failed handoffs, and abnormal results so the chain can decide whether to resume, reroute, require human review, or coordinate the immediate next response.",209,1,https://agents.kujolang.ai/agents/triage-agent/,Triage Agent | Kujo Chain of Command,"Review flagged wrong outputs, stopped workflow states, failed handoffs, and abnormal results so the chain can decide whether to resume, reroute, require human review, or coordinate the immediate next response.",https://agents.kujolang.ai/agents/triage-agent/,https://agents.kujolang.ai/assets/images/social/triage-agent.jpg,summary_large_image,Triage Agent | Kujo Chain of Command,"Review flagged wrong outputs, stopped workflow states, failed handoffs, and abnormal results so the chain can decide whether to resume, reroute, require human review, or coordinate the immediate next response.",https://agents.kujolang.ai/assets/images/social/triage-agent.jpg,
after,https://agents.kujolang.ai/agents/video-audio-producer/,Video & Audio Producer | Kujo Publishing House | Kujo Agents,60,"Turn approved editorial ideas into treatments, scripts, storyboards, shot or segment plans, voiceover, captions, and reviewable multimedia packages.",148,1,https://agents.kujolang.ai/agents/video-audio-producer/,Video & Audio Producer | Kujo Publishing House,"Turn approved editorial ideas into treatments, scripts, storyboards, shot or segment plans, voiceover, captions, and reviewable multimedia packages.",https://agents.kujolang.ai/agents/video-audio-producer/,https://agents.kujolang.ai/assets/images/social/video-audio-producer.jpg,summary_large_image,Video & Audio Producer | Kujo Publishing House,"Turn approved editorial ideas into treatments, scripts, storyboards, shot or segment plans, voiceover, captions, and reviewable multimedia packages.",https://agents.kujolang.ai/assets/images/social/video-audio-producer.jpg,
