phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
after,https://agents.kujolang.ai/agents/editor-in-chief/,content/agents/editor-in-chief.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/editor-in-chief/,200,Editor-in-Chief | Kujo Publishing House | Kujo Agents,53,"Own editorial judgment, point of view, intellectual ambition, and the final editorial recommendation before human approval.",123,Editor-in-Chief,H1:Editor-in-Chief > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Quality Standard > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,438,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,6901f9f280da6516d40f93331f8d9ba409113c0e44ddb1bbeb1ea1c865aa6ce2,
after,https://agents.kujolang.ai/agents/editorial-strategy-director/,content/agents/editorial-strategy-director.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/editorial-strategy-director/,200,Editorial Strategy Director | Kujo Publishing House | Kujo Agents,65,"Turn organizational goals into editorial theses, campaign architectures, audience journeys, franchises, and portfolio choices.",126,Editorial Strategy Director,H1:Editorial Strategy Director > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Quality Standard > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,466,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,3101a73cfe30a20b8097c860052edbbbd7b65cecdeafc52940e3d83f7e7833b1,
after,https://agents.kujolang.ai/agents/features-writer/,content/agents/features-writer.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/features-writer/,200,Features Writer | Kujo Publishing House | Kujo Agents,53,"Write essays, features, arguments, profiles, case-led narratives, and long-form thought leadership with a distinctive and defensible point of view.",147,Features Writer,H1:Features Writer > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Quality Standard > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,461,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,141070d432887df72cd02e60494c3a0e4f098c86b8561be84c021a652b737119,
after,https://agents.kujolang.ai/agents/franchise-adaptation-editor/,content/agents/franchise-adaptation-editor.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/franchise-adaptation-editor/,200,Franchise & Adaptation Editor | Kujo Publishing House | Kujo Agents,67,Extend approved primary work into durable editorial franchises and format-native derivatives without changing its claim boundary.,129,Franchise & Adaptation Editor,H1:Franchise & Adaptation Editor > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Quality Standard > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,463,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,b3735dc9d020babda4059c4483db599bee249fb1c1bb457772311166ab075170,
after,https://agents.kujolang.ai/agents/frontend-developer/,content/agents/frontend-developer.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/frontend-developer/,200,Frontend Developer | Kujo Chain of Command | Kujo Agents,56,"Implement user interfaces, interaction flows, responsive behavior, and browser-verifiable frontend changes.",107,Frontend Developer,H1:Frontend Developer > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,337,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,a040d43dfb52c7a3970ec7afdb402f150493b8c876f494161d1dc6fb5af4db0a,
after,https://agents.kujolang.ai/agents/general-commander/,content/agents/general-commander.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/general-commander/,200,General Commander | Kujo Chain of Command | Kujo Agents,55,"Interpret broad missions, choose agent lanes, resolve cross-agent conflicts, synthesize final outcomes, and escalate unresolved risk.",133,General Commander,H1:General Commander > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,405,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,ac31e8042632738385cb8227db63c9ce96f8f4236097a62869c1daec45106ae4,
after,https://agents.kujolang.ai/agents/,generated directory: build.kujo and templates/page-agent-set.html,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/,200,Agents | Kujo Agents,20,"Browse source-grounded Kujo agent contracts for planning, implementation, verification, research, security, and operations.",123,Agents,H1:Agents > H2:Chain of Command > H2:WebOps > H2:Publishing House > H2:VideoOps,1970,en,,,Robert DeVore,yes,CollectionPage|Organization,362,111,5,0,0,87,0,0,1,no,yes,no,no,3a4bb8b30be96a073a7975a1097e428b4e6dd03a1ee6a070efef267225e36fbe,
after,https://agents.kujolang.ai/agents/indexation-analyst/,content/agents/indexation-analyst.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/indexation-analyst/,200,Indexation Analyst | Kujo WebOps | Kujo Agents,46,Distinguish local crawlability and indexability from provider-confirmed search-engine index state.,98,Indexation Analyst,H1:Indexation Analyst > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Degraded Operation > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,521,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,7edae598fde1783b03939e4a28e74bf059cfbc6736d42613090236de00bc2d37,
after,https://agents.kujolang.ai/agents/information-architecture-auditor/,content/agents/information-architecture-auditor.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/information-architecture-auditor/,200,Information Architecture Auditor | Kujo WebOps | Kujo Agents,60,"Review navigation, hierarchy, categories, tags, breadcrumbs, clusters, URLs, depth, discoverability, and orphaning.",115,Information Architecture Auditor,H1:Information Architecture Auditor > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Degraded Operation > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,529,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,7ab70114e807fdb2ac69c3633450cb4ba42ea8bbf9aa43c34902904c0ce028ae,
after,https://agents.kujolang.ai/agents/integration-engineer/,content/agents/integration-engineer.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/integration-engineer/,200,Integration Engineer | Kujo Chain of Command | Kujo Agents,58,"Connect GitHub/GitLab, MCP, CI, external services, deployment systems, telemetry, provider adapters, and workflow orchestration boundaries.",139,Integration Engineer,H1:Integration Engineer > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,299,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,548d810512efcbf1399f94c177c703b555ea1258ffe41c177d0b377719084997,
after,https://agents.kujolang.ai/agents/internal-link-specialist/,content/agents/internal-link-specialist.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/internal-link-specialist/,200,Internal Link Specialist | Kujo WebOps | Kujo Agents,52,"Find and, under explicit ACT authority, apply contextually useful internal links supported by content relationships.",116,Internal Link Specialist,H1:Internal Link Specialist > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Degraded Operation > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,539,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,f72a5bb6d7dfa5046ec7bfefb34dc82ab4e075d0eb4b8b7a26c308175c53febe,
after,https://agents.kujolang.ai/agents/issue-hygiene-worker/,content/agents/issue-hygiene-worker.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/issue-hygiene-worker/,200,Issue Hygiene Worker | Kujo Chain of Command | Kujo Agents,58,"Check explicitly assigned issue hygiene conditions such as duplicates, stale status, labels, milestones, or missing reproduction details.",137,Issue Hygiene Worker,H1:Issue Hygiene Worker > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,257,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,d34766ea467ed3587cf5097f9ea8fa80ff065af0978a44919008b8c1312f6e0e,
after,https://agents.kujolang.ai/agents/keyword-opportunity-analyst/,content/agents/keyword-opportunity-analyst.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/keyword-opportunity-analyst/,200,Keyword Opportunity Analyst | Kujo WebOps | Kujo Agents,55,"Identify query opportunities from measured site data, optional third-party estimates, public research, and current site coverage.",129,Keyword Opportunity Analyst,H1:Keyword Opportunity Analyst > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Degraded Operation > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,537,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,8b70622a4c2b58c2dc157baad184da131d420ca3e5f3b4187072b6ca15945fc1,
after,https://agents.kujolang.ai/agents/link-health-auditor/,content/agents/link-health-auditor.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/link-health-auditor/,200,Link Health Auditor | Kujo WebOps | Kujo Agents,47,"Analyze broken internal and outbound links, redirect chains, malformed destinations, and unexpected targets.",108,Link Health Auditor,H1:Link Health Auditor > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Degraded Operation > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,534,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,2b3257f1f6b46475ff78b26aea916e4f64740a9ae2f4d3a8ea1d3a6f9d0dd9ce,
after,https://agents.kujolang.ai/agents/lint-runner/,content/agents/lint-runner.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/lint-runner/,200,Lint Runner | Kujo Chain of Command | Kujo Agents,49,"Run explicit lint, format-check, static-check, or compile-check commands and report exact results.",98,Lint Runner,H1:Lint Runner > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,220,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,1b389b936dc2c19de2b5a4aad8cd4f7f4876b625af665c93275c8e3d53a1d633,
after,https://agents.kujolang.ai/agents/managing-editor/,content/agents/managing-editor.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/managing-editor/,200,Managing Editor | Kujo Publishing House | Kujo Agents,53,"Operate the house queue, assignments, dependencies, handoffs, deadlines, review states, and human review surface.",113,Managing Editor,H1:Managing Editor > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Quality Standard > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,447,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,83824fc6a325322a1ca3f5725f07d0537e55d131fbe50a6634f3f9aa47733783,
after,https://agents.kujolang.ai/agents/metadata-auditor/,content/agents/metadata-auditor.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/metadata-auditor/,200,Metadata Auditor | Kujo WebOps | Kujo Agents,44,"Audit titles, descriptions, canonicals, robots, Open Graph, social, article metadata, duplication, and missing fields.",118,Metadata Auditor,H1:Metadata Auditor > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Degraded Operation > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,528,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,c75c19f908481773b3cc6dee0ae2b213a573b4db18055cf16f25b04acdd651f5,
after,https://agents.kujolang.ai/agents/newsletter-editor/,content/agents/newsletter-editor.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/newsletter-editor/,200,Newsletter Editor | Kujo Publishing House | Kujo Agents,55,"Shape newsletter issues, recurring sections, subject lines, preview text, pacing, calls to action, and email-platform-ready packages.",133,Newsletter Editor,H1:Newsletter Editor > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Quality Standard > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,452,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,1852e16882895dbf015c839f79ee96ebe3abdc6f9eaf5862ba4bbda10e6db88e,
after,https://agents.kujolang.ai/agents/performance-analyst/,content/agents/performance-analyst.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/performance-analyst/,200,Performance Analyst | Kujo WebOps | Kujo Agents,47,Track lab and real-user field performance as distinct evidence classes and compare them longitudinally.,103,Performance Analyst,H1:Performance Analyst > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Degraded Operation > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,533,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,40708e0a633dc685cce8a3af4049ce80483ca71adbc19c42b37d4da95555ff6c,
after,https://agents.kujolang.ai/agents/planner/,content/agents/planner.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/planner/,200,Planner | Kujo Chain of Command | Kujo Agents,45,"Convert goals into milestones, tasks, sequencing, dependencies, acceptance criteria, and verification plans.",108,Planner,H1:Planner > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,258,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,11d9c17fb313fef70a76982427f69966c94ce07925f247a00b1d07df570006a9,
after,https://agents.kujolang.ai/agents/product-strategist/,content/agents/product-strategist.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/product-strategist/,200,Product Strategist | Kujo Chain of Command | Kujo Agents,56,"Own user value, roadmap fit, feature framing, adoption assumptions, and ICP alignment.",86,Product Strategist,H1:Product Strategist > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,336,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,a91543fb3ecd1cbf002bcab8b33a7de681bc9de59b434897ab5ee3f8b8b81178,
after,https://agents.kujolang.ai/agents/production-editor/,content/agents/production-editor.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/production-editor/,200,Production Editor | Kujo Publishing House | Kujo Agents,55,"Assemble validated, versioned, reviewable content packages with manifests, checksums, source artifacts, assets, evidence, metadata, and approval requirements.",158,Production Editor,H1:Production Editor > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Quality Standard > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,469,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,2f11132ad206de7a5e135fcbbbce001f64091da96c10efc3d4b5c98ccb734ade,
after,https://agents.kujolang.ai/agents/publisher/,content/agents/publisher.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/publisher/,200,Publisher | Kujo Publishing House | Kujo Agents,47,"Set the house charter, portfolio priorities, commercial posture, investment thresholds, and institutional standards without replacing human approval.",149,Publisher,H1:Publisher > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Quality Standard > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,461,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,f463d239414f1823ee7304677ec50fd78b9870aa15aa79106e562840dae5fe3d,
after,https://agents.kujolang.ai/agents/publishing-house/,generated directory: build.kujo and templates/page-agent-set.html,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/publishing-house/,200,Publishing House Agents | Kujo Agents,37,"A standalone editorial team for strategy, creative development, writing, independent review, production, and bounded publishing operations.",139,Publishing House,H1:Publishing House > H2:This page shows who. The system page shows how.,595,en,,,Robert DeVore,yes,CollectionPage|Organization|SoftwareSourceCode,283,47,6,0,0,25,0,0,1,no,yes,no,no,70a9e308685e214538fe0f715b945e387953b551edc411a4c55068ba3ca56f4a,
after,https://agents.kujolang.ai/agents/publishing-operations-director/,content/agents/publishing-operations-director.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/publishing-operations-director/,200,Publishing Operations Director | Kujo Publishing House | Kujo Agents,68,"Publish or schedule only an explicitly approved artifact version through a bounded adapter, with preflight, idempotency, rollback awareness, and receipts.",154,Publishing Operations Director,H1:Publishing Operations Director > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Quality Standard > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,482,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,056e6fa442ad479ef8e3a1ed3565dda95f2afbd572dd35c6d32ffb734451619a,
after,https://agents.kujolang.ai/agents/qa-lead/,content/agents/qa-lead.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/qa-lead/,200,QA Lead | Kujo Chain of Command | Kujo Agents,45,"Define test plans, evidence requirements, acceptance gates, and quality status for a change or release candidate.",113,QA Lead,H1:QA Lead > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,313,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,1068435cbcce7de967a65feddd2a08a8fbd4bb60f26f11bca8ad2b052ecf69c4,
after,https://agents.kujolang.ai/agents/receipt-collector/,content/agents/receipt-collector.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/receipt-collector/,200,Receipt Collector | Kujo Chain of Command | Kujo Agents,55,"Capture command output, logs, RunLedger receipts, CaseFile bundles, Watchdog telemetry references, and evidence paths for auditability.",135,Receipt Collector,H1:Receipt Collector > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,287,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,b8b91a6bfeac641a7c911a9e593c2f826e9810a82fac417276b3e00a39683688,
after,https://agents.kujolang.ai/agents/release-verifier/,content/agents/release-verifier.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/release-verifier/,200,Release Verifier | Kujo Chain of Command | Kujo Agents,54,"Check release readiness, run or coordinate release gates, and report blockers before ship decisions.",100,Release Verifier,H1:Release Verifier > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,329,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,4,24,7,0,0,3,0,0,1,no,yes,no,no,8fd5e391824d06f227dc8f50e6d330e929794da61b986bc4a16e6af53e188307,
after,https://agents.kujolang.ai/agents/research-analyst/,content/agents/research-analyst.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/research-analyst/,200,Research Analyst | Kujo Chain of Command | Kujo Agents,54,"Gather repo, API, dependency, workflow, or technical context and separate confirmed facts from inference.",105,Research Analyst,H1:Research Analyst > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,328,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,d8ef2348f427650f76976af97fc2087e6adee46167187da85c702ee8b0f970c2,
after,https://agents.kujolang.ai/agents/risk-officer/,content/agents/risk-officer.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/risk-officer/,200,Risk Officer | Kujo Chain of Command | Kujo Agents,50,"Identify risk, security concerns, migration issues, release blockers, scope creep, and evidence gaps before or during work.",123,Risk Officer,H1:Risk Officer > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,317,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,4,24,7,0,0,3,0,0,1,no,yes,no,no,5b94e9a0465926abf7133add4df93e12dd3b5c24208d9df35be1358048d44292,
after,https://agents.kujolang.ai/agents/routine-worker/,content/agents/routine-worker.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/routine-worker/,200,Routine Worker | Kujo Chain of Command | Kujo Agents,52,Run explicitly assigned local commands or scripts and report exact results without interpretation beyond simple status.,119,Routine Worker,H1:Routine Worker > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,280,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,ae6c761dc18e83b3f9fd8f40cdb262180ac4e9f8b9d2dd571494b24d40f74ee7,
after,https://agents.kujolang.ai/agents/schema-auditor/,content/agents/schema-auditor.md,page,200,200,yes,"default index,follow",https://agents.kujolang.ai/agents/schema-auditor/,200,Schema Auditor | Kujo WebOps | Kujo Agents,42,"Review structured data validity, relevance, visible-content consistency, missing appropriate types, and obsolete patterns.",122,Schema Auditor,H1:Schema Auditor > H2:Agent Contract > H2:Use This Agent When > H2:Do Not Use This Agent When > H2:Inputs Expected > H2:Outputs Required > H2:Allowed Tools And Workflows > H2:Workflow > H2:Evidence Requirements > H2:Degraded Operation > H2:Handoff Rules > H2:Escalation Rules > H2:Stop Conditions > H2:Anti-Scope,532,en,,,Kujo,yes,CollectionPage|Organization|SoftwareSourceCode|WebPage,3,24,7,0,0,3,0,0,1,no,yes,no,no,6fb2baf7187d16cd9aec27d3f5c5f2d21172cc783dbb53b8678511b4196be274,
